LOC_X,LOC_Y,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_MADE_FLAG,GAME_DATE,SEASON,PERIOD,ACTION_TYPE,SHOT_RESULT
-142,137,Mid-Range,Left Side Center(LC),16-24 ft.,1,20081028,2008-09,1,Pullup Jump shot,Made
-70,244,Above the Break 3,Center(C),24+ ft.,0,20081028,2008-09,1,Jump Shot,Missed
4,12,Restricted Area,Center(C),Less Than 8 ft.,0,20081028,2008-09,1,Driving Layup Shot,Missed
-231,19,Left Corner 3,Left Side(L),24+ ft.,0,20081028,2008-09,1,Jump Shot,Missed
2,12,Restricted Area,Center(C),Less Than 8 ft.,0,20081028,2008-09,1,Layup Shot,Missed
10,-5,Restricted Area,Center(C),Less Than 8 ft.,1,20081028,2008-09,1,Alley Oop Layup shot,Made
0,205,Mid-Range,Center(C),16-24 ft.,0,20081028,2008-09,1,Jump Shot,Missed
1,6,Restricted Area,Center(C),Less Than 8 ft.,1,20081028,2008-09,1,Dunk Shot,Made
-123,183,Mid-Range,Left Side Center(LC),16-24 ft.,0,20081028,2008-09,2,Jump Shot,Missed
1,-5,Restricted Area,Center(C),Less Than 8 ft.,1,20081028,2008-09,2,Alley Oop Dunk Shot,Made
-114,123,Mid-Range,Left Side Center(LC),16-24 ft.,0,20081028,2008-09,3,Jump Shot,Missed
4,6,Restricted Area,Center(C),Less Than 8 ft.,0,20081028,2008-09,3,Layup Shot,Missed
4,1,Restricted Area,Center(C),Less Than 8 ft.,1,20081028,2008-09,3,Driving Layup Shot,Made
-2,4,Restricted Area,Center(C),Less Than 8 ft.,1,20081028,2008-09,3,Driving Layup Shot,Made
97,203,Mid-Range,Right Side Center(RC),16-24 ft.,1,20081028,2008-09,3,Jump Shot,Made
-62,78,In The Paint (Non-RA),Left Side(L),8-16 ft.,0,20081028,2008-09,4,Jump Shot,Missed
-4,1,Restricted Area,Center(C),Less Than 8 ft.,1,20081028,2008-09,4,Layup Shot,Made
-166,181,Above the Break 3,Left Side Center(LC),24+ ft.,0,20081028,2008-09,4,Jump Shot,Missed
0,-8,Restricted Area,Center(C),Less Than 8 ft.,1,20081028,2008-09,4,Alley Oop Dunk Shot,Made
-234,82,Left Corner 3,Left Side(L),24+ ft.,0,20081028,2008-09,4,Jump Shot,Missed
-4,4,Restricted Area,Center(C),Less Than 8 ft.,0,20081028,2008-09,4,Layup Shot,Missed
1,1,Restricted Area,Center(C),Less Than 8 ft.,1,20081030,2008-09,1,Driving Slam Dunk Shot,Made
-131,74,Mid-Range,Left Side(L),8-16 ft.,0,20081030,2008-09,1,Turnaround Jump Shot,Missed
-157,78,Mid-Range,Left Side(L),16-24 ft.,0,20081030,2008-09,1,Jump Shot,Missed
-2,-6,Restricted Area,Center(C),Less Than 8 ft.,1,20081030,2008-09,1,Layup Shot,Made
-2,7,Restricted Area,Center(C),Less Than 8 ft.,1,20081030,2008-09,1,Layup Shot,Made
2,3,Restricted Area,Center(C),Less Than 8 ft.,1,20081030,2008-09,2,Putback Layup Shot,Made
0,159,Mid-Range,Center(C),8-16 ft.,0,20081030,2008-09,2,Jump Shot,Missed
-127,58,Mid-Range,Left Side(L),8-16 ft.,0,20081030,2008-09,2,Turnaround Jump Shot,Missed
184,200,Above the Break 3,Right Side Center(RC),24+ ft.,0,20081030,2008-09,3,Jump Shot,Missed
-51,126,In The Paint (Non-RA),Center(C),8-16 ft.,0,20081030,2008-09,3,Jump Shot,Missed
-4,4,Restricted Area,Center(C),Less Than 8 ft.,1,20081030,2008-09,3,Driving Layup Shot,Made
-232,64,Left Corner 3,Left Side(L),24+ ft.,0,20081030,2008-09,3,Jump Shot,Missed
-75,170,Mid-Range,Left Side Center(LC),16-24 ft.,0,20081030,2008-09,3,Jump Shot,Missed
-4,0,Restricted Area,Center(C),Less Than 8 ft.,1,20081030,2008-09,4,Driving Slam Dunk Shot,Made
-2,11,Restricted Area,Center(C),Less Than 8 ft.,1,20081030,2008-09,4,Running Finger Roll Layup Shot,Made
-146,17,Mid-Range,Left Side(L),8-16 ft.,1,20081101,2008-09,1,Hook Shot,Made
0,162,Mid-Range,Center(C),16-24 ft.,1,20081101,2008-09,1,Jump Shot,Made
7,143,Mid-Range,Center(C),8-16 ft.,0,20081101,2008-09,1,Jump Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20081101,2008-09,1,Layup Shot,Made
-64,203,Mid-Range,Center(C),16-24 ft.,0,20081101,2008-09,1,Jump Shot,Missed
111,28,Mid-Range,Right Side(R),8-16 ft.,0,20081101,2008-09,2,Jump Shot,Missed
196,20,Mid-Range,Right Side(R),16-24 ft.,0,20081101,2008-09,2,Jump Shot,Missed
97,44,Mid-Range,Right Side(R),8-16 ft.,0,20081101,2008-09,2,Running Bank shot,Missed
-87,246,Above the Break 3,Left Side Center(LC),24+ ft.,0,20081101,2008-09,3,Jump Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20081101,2008-09,3,Dunk Shot,Made
-109,41,Mid-Range,Left Side(L),8-16 ft.,0,20081101,2008-09,3,Jump Bank Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20081101,2008-09,3,Layup Shot,Made
-56,247,Above the Break 3,Center(C),24+ ft.,0,20081101,2008-09,4,Jump Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20081101,2008-09,4,Driving Layup Shot,Made
223,39,Right Corner 3,Right Side(R),24+ ft.,0,20081101,2008-09,4,Jump Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,0,20081103,2008-09,1,Driving Layup Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,0,20081103,2008-09,1,Tip Shot,Missed
-82,-8,Mid-Range,Left Side(L),8-16 ft.,1,20081103,2008-09,1,Driving Jump shot,Made
-57,33,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,20081103,2008-09,1,Turnaround Bank shot,Made
86,324,Above the Break 3,Center(C),24+ ft.,0,20081103,2008-09,1,Jump Shot,Missed
204,3,Mid-Range,Right Side(R),16-24 ft.,0,20081103,2008-09,2,Jump Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,0,20081103,2008-09,2,Alley Oop Dunk Shot,Missed
48,247,Above the Break 3,Center(C),24+ ft.,0,20081103,2008-09,2,Jump Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20081103,2008-09,2,Driving Layup Shot,Made
0,0,Restricted Area,Center(C),Less Than 8 ft.,0,20081103,2008-09,3,Driving Layup Shot,Missed
67,31,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20081103,2008-09,3,Hook Shot,Missed
53,33,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20081103,2008-09,3,Driving Jump shot,Missed
39,48,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,20081103,2008-09,3,Driving Bank shot,Made
-146,71,Mid-Range,Left Side(L),16-24 ft.,0,20081103,2008-09,3,Jump Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20081103,2008-09,3,Putback Layup Shot,Made
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20081103,2008-09,3,Driving Layup Shot,Made
-101,56,Mid-Range,Left Side(L),8-16 ft.,0,20081103,2008-09,3,Jump Shot,Missed
13,230,Mid-Range,Center(C),16-24 ft.,1,20081103,2008-09,4,Pullup Jump shot,Made
95,201,Mid-Range,Right Side Center(RC),16-24 ft.,0,20081103,2008-09,4,Jump Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20081103,2008-09,4,Layup Shot,Made
1,0,Restricted Area,Center(C),Less Than 8 ft.,1,20081105,2008-09,1,Driving Layup Shot,Made
1,-3,Restricted Area,Center(C),Less Than 8 ft.,1,20081105,2008-09,1,Driving Layup Shot,Made
-2,3,Restricted Area,Center(C),Less Than 8 ft.,1,20081105,2008-09,1,Alley Oop Layup shot,Made
-5,-6,Restricted Area,Center(C),Less Than 8 ft.,1,20081105,2008-09,1,Layup Shot,Made
-64,71,In The Paint (Non-RA),Left Side(L),8-16 ft.,0,20081105,2008-09,2,Turnaround Jump Shot,Missed
28,33,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,20081105,2008-09,2,Running Bank shot,Made
1,82,In The Paint (Non-RA),Center(C),8-16 ft.,0,20081105,2008-09,2,Jump Shot,Missed
-8,15,Restricted Area,Center(C),Less Than 8 ft.,0,20081105,2008-09,2,Layup Shot,Missed
23,247,Above the Break 3,Center(C),24+ ft.,0,20081105,2008-09,2,Jump Shot,Missed
4,15,Restricted Area,Center(C),Less Than 8 ft.,0,20081105,2008-09,2,Layup Shot,Missed
-172,119,Mid-Range,Left Side(L),16-24 ft.,0,20081105,2008-09,3,Jump Shot,Missed
-38,178,Mid-Range,Center(C),16-24 ft.,1,20081105,2008-09,3,Jump Shot,Made
-2,-2,Restricted Area,Center(C),Less Than 8 ft.,1,20081105,2008-09,3,Driving Dunk Shot,Made
-141,22,Mid-Range,Left Side(L),8-16 ft.,0,20081105,2008-09,3,Turnaround Jump Shot,Missed
-4,0,Restricted Area,Center(C),Less Than 8 ft.,1,20081105,2008-09,3,Driving Finger Roll Layup Shot,Made
1,7,Restricted Area,Center(C),Less Than 8 ft.,1,20081105,2008-09,3,Reverse Layup Shot,Made
-139,33,Mid-Range,Left Side(L),8-16 ft.,0,20081105,2008-09,3,Turnaround Hook Shot,Missed
-114,219,Above the Break 3,Left Side Center(LC),24+ ft.,0,20081105,2008-09,3,Jump Shot,Missed
6,0,Restricted Area,Center(C),Less Than 8 ft.,1,20081105,2008-09,3,Driving Layup Shot,Made
-11,-2,Restricted Area,Center(C),Less Than 8 ft.,1,20081105,2008-09,4,Layup Shot,Made
-111,88,Mid-Range,Left Side(L),8-16 ft.,1,20081105,2008-09,4,Turnaround Jump Shot,Made
6,0,Restricted Area,Center(C),Less Than 8 ft.,0,20081105,2008-09,4,Layup Shot,Missed
0,1,Restricted Area,Center(C),Less Than 8 ft.,1,20081105,2008-09,4,Tip Shot,Made
-119,242,Above the Break 3,Left Side Center(LC),24+ ft.,0,20081107,2008-09,1,Jump Shot,Missed
59,108,In The Paint (Non-RA),Center(C),8-16 ft.,1,20081107,2008-09,1,Jump Hook Shot,Made
-4,0,Restricted Area,Center(C),Less Than 8 ft.,1,20081107,2008-09,1,Driving Layup Shot,Made
-152,198,Above the Break 3,Left Side Center(LC),24+ ft.,0,20081107,2008-09,1,Jump Shot,Missed
-2,3,Restricted Area,Center(C),Less Than 8 ft.,0,20081107,2008-09,2,Layup Shot,Missed
-2,184,Mid-Range,Center(C),16-24 ft.,0,20081107,2008-09,2,Jump Shot,Missed
-32,172,Mid-Range,Center(C),16-24 ft.,0,20081107,2008-09,2,Jump Shot,Missed
1,1,Restricted Area,Center(C),Less Than 8 ft.,1,20081107,2008-09,2,Driving Layup Shot,Made
136,228,Above the Break 3,Right Side Center(RC),24+ ft.,0,20081107,2008-09,2,Jump Shot,Missed
194,1,Mid-Range,Right Side(R),16-24 ft.,0,20081107,2008-09,3,Jump Shot,Missed
-188,86,Mid-Range,Left Side(L),16-24 ft.,1,20081107,2008-09,3,Jump Shot,Made
0,1,Restricted Area,Center(C),Less Than 8 ft.,1,20081107,2008-09,3,Driving Slam Dunk Shot,Made
9,-5,Restricted Area,Center(C),Less Than 8 ft.,1,20081107,2008-09,3,Slam Dunk Shot,Made
-2,3,Restricted Area,Center(C),Less Than 8 ft.,1,20081107,2008-09,3,Reverse Layup Shot,Made
-130,160,Mid-Range,Left Side Center(LC),16-24 ft.,1,20081107,2008-09,3,Jump Shot,Made
-8,206,Mid-Range,Center(C),16-24 ft.,0,20081107,2008-09,3,Jump Shot,Missed
121,113,Mid-Range,Right Side Center(RC),16-24 ft.,0,20081107,2008-09,3,Jump Shot,Missed
-10,0,Restricted Area,Center(C),Less Than 8 ft.,0,20081107,2008-09,4,Driving Layup Shot,Missed
206,146,Above the Break 3,Right Side Center(RC),24+ ft.,0,20081107,2008-09,4,Jump Shot,Missed
-136,149,Mid-Range,Left Side Center(LC),16-24 ft.,1,20081107,2008-09,4,Jump Shot,Made
-8,12,Restricted Area,Center(C),Less Than 8 ft.,1,20081107,2008-09,4,Driving Layup Shot,Made
-201,53,Mid-Range,Left Side(L),16-24 ft.,0,20081107,2008-09,4,Jump Shot,Missed
-103,227,Above the Break 3,Left Side Center(LC),24+ ft.,1,20081107,2008-09,4,Jump Shot,Made
155,195,Above the Break 3,Right Side Center(RC),24+ ft.,0,20081107,2008-09,4,Jump Shot,Missed
171,15,Mid-Range,Right Side(R),16-24 ft.,0,20081108,2008-09,1,Jump Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20081108,2008-09,1,Layup Shot,Made
-116,214,Above the Break 3,Left Side Center(LC),24+ ft.,0,20081108,2008-09,1,Jump Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20081108,2008-09,1,Layup Shot,Made
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20081108,2008-09,1,Slam Dunk Shot,Made
0,0,Restricted Area,Center(C),Less Than 8 ft.,0,20081108,2008-09,1,Layup Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,0,20081108,2008-09,1,Layup Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,0,20081108,2008-09,1,Layup Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20081108,2008-09,1,Layup Shot,Made
0,0,Restricted Area,Center(C),Less Than 8 ft.,0,20081108,2008-09,2,Layup Shot,Missed
-147,154,Mid-Range,Left Side Center(LC),16-24 ft.,1,20081108,2008-09,2,Jump Shot,Made
0,0,Restricted Area,Center(C),Less Than 8 ft.,0,20081108,2008-09,2,Layup Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20081108,2008-09,2,Tip Shot,Made
184,30,Mid-Range,Right Side(R),16-24 ft.,0,20081108,2008-09,2,Jump Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,0,20081108,2008-09,2,Layup Shot,Missed
-183,12,Mid-Range,Left Side(L),16-24 ft.,0,20081108,2008-09,2,Jump Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,0,20081108,2008-09,2,Layup Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20081108,2008-09,2,Slam Dunk Shot,Made
-98,157,Mid-Range,Left Side Center(LC),16-24 ft.,1,20081108,2008-09,3,Jump Shot,Made
119,233,Above the Break 3,Right Side Center(RC),24+ ft.,1,20081108,2008-09,3,Jump Shot,Made
-105,219,Above the Break 3,Left Side Center(LC),24+ ft.,0,20081108,2008-09,3,Jump Shot,Missed
-46,242,Above the Break 3,Center(C),24+ ft.,1,20081108,2008-09,4,Jump Shot,Made
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20081108,2008-09,4,Driving Reverse Layup Shot,Made
97,241,Above the Break 3,Right Side Center(RC),24+ ft.,0,20081108,2008-09,4,Jump Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,0,20081108,2008-09,4,Layup Shot,Missed
143,34,Mid-Range,Right Side(R),8-16 ft.,0,20081108,2008-09,4,Jump Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,0,20081108,2008-09,4,Layup Shot,Missed
-64,249,Above the Break 3,Center(C),24+ ft.,1,20081108,2008-09,4,Jump Shot,Made
-112,211,Above the Break 3,Left Side Center(LC),24+ ft.,1,20081108,2008-09,4,Jump Shot,Made
1,1,Restricted Area,Center(C),Less Than 8 ft.,1,20081111,2008-09,1,Layup Shot,Made
31,123,In The Paint (Non-RA),Center(C),8-16 ft.,1,20081111,2008-09,1,Jump Shot,Made
-103,189,Mid-Range,Left Side Center(LC),16-24 ft.,0,20081111,2008-09,1,Jump Shot,Missed
6,6,Restricted Area,Center(C),Less Than 8 ft.,1,20081111,2008-09,2,Layup Shot,Made
-141,205,Above the Break 3,Left Side Center(LC),24+ ft.,1,20081111,2008-09,2,Jump Shot,Made
-228,121,Above the Break 3,Left Side Center(LC),24+ ft.,0,20081111,2008-09,2,Jump Shot,Missed
185,78,Mid-Range,Right Side(R),16-24 ft.,1,20081111,2008-09,2,Jump Shot,Made
-117,82,Mid-Range,Left Side(L),8-16 ft.,0,20081111,2008-09,3,Jump Bank Shot,Missed
1,4,Restricted Area,Center(C),Less Than 8 ft.,1,20081111,2008-09,3,Alley Oop Dunk Shot,Made
7,-8,Restricted Area,Center(C),Less Than 8 ft.,1,20081111,2008-09,3,Layup Shot,Made
-84,227,Above the Break 3,Left Side Center(LC),24+ ft.,0,20081111,2008-09,3,Jump Shot,Missed
1,7,Restricted Area,Center(C),Less Than 8 ft.,1,20081111,2008-09,3,Driving Layup Shot,Made
81,205,Mid-Range,Right Side Center(RC),16-24 ft.,1,20081111,2008-09,3,Jump Shot,Made
12,214,Mid-Range,Center(C),16-24 ft.,1,20081111,2008-09,3,Jump Shot,Made
-139,176,Mid-Range,Left Side Center(LC),16-24 ft.,1,20081111,2008-09,3,Jump Shot,Made
84,75,Mid-Range,Right Side(R),8-16 ft.,0,20081111,2008-09,4,Fadeaway Jump Shot,Missed
-4,1,Restricted Area,Center(C),Less Than 8 ft.,1,20081111,2008-09,4,Alley Oop Dunk Shot,Made
189,0,Mid-Range,Right Side(R),16-24 ft.,1,20081111,2008-09,4,Jump Shot,Made
111,195,Mid-Range,Right Side Center(RC),16-24 ft.,0,20081111,2008-09,4,Jump Shot,Missed
10,-16,Restricted Area,Center(C),Less Than 8 ft.,1,20081111,2008-09,4,Driving Dunk Shot,Made
-68,187,Mid-Range,Left Side Center(LC),16-24 ft.,1,20081111,2008-09,4,Jump Shot,Made
-30,178,Mid-Range,Center(C),16-24 ft.,0,20081111,2008-09,4,Step Back Jump shot,Missed
2,-5,Restricted Area,Center(C),Less Than 8 ft.,1,20081111,2008-09,4,Driving Layup Shot,Made
-84,258,Above the Break 3,Left Side Center(LC),24+ ft.,0,20081111,2008-09,4,Jump Shot,Missed
-7,0,Restricted Area,Center(C),Less Than 8 ft.,1,20081113,2008-09,1,Slam Dunk Shot,Made
-205,72,Mid-Range,Left Side(L),16-24 ft.,0,20081113,2008-09,1,Jump Shot,Missed
-2,-16,Restricted Area,Center(C),Less Than 8 ft.,1,20081113,2008-09,1,Alley Oop Dunk Shot,Made
9,-2,Restricted Area,Center(C),Less Than 8 ft.,1,20081113,2008-09,1,Driving Slam Dunk Shot,Made
177,115,Mid-Range,Right Side(R),16-24 ft.,0,20081113,2008-09,1,Jump Shot,Missed
6,-6,Restricted Area,Center(C),Less Than 8 ft.,1,20081113,2008-09,1,Dunk Shot,Made
7,-8,Restricted Area,Center(C),Less Than 8 ft.,1,20081113,2008-09,1,Driving Layup Shot,Made
0,3,Restricted Area,Center(C),Less Than 8 ft.,0,20081113,2008-09,1,Alley Oop Layup shot,Missed
-194,74,Mid-Range,Left Side(L),16-24 ft.,0,20081113,2008-09,1,Jump Shot,Missed
-10,9,Restricted Area,Center(C),Less Than 8 ft.,1,20081113,2008-09,2,Running Layup Shot,Made
166,22,Mid-Range,Right Side(R),16-24 ft.,1,20081113,2008-09,2,Jump Shot,Made
-114,154,Mid-Range,Left Side Center(LC),16-24 ft.,0,20081113,2008-09,2,Jump Shot,Missed
-37,194,Mid-Range,Center(C),16-24 ft.,1,20081113,2008-09,3,Jump Shot,Made
170,66,Mid-Range,Right Side(R),16-24 ft.,0,20081113,2008-09,3,Jump Shot,Missed
0,-13,Restricted Area,Center(C),Less Than 8 ft.,1,20081113,2008-09,3,Driving Layup Shot,Made
0,205,Mid-Range,Center(C),16-24 ft.,0,20081113,2008-09,3,Jump Shot,Missed
138,137,Mid-Range,Right Side Center(RC),16-24 ft.,1,20081113,2008-09,3,Jump Shot,Made
-45,190,Mid-Range,Center(C),16-24 ft.,0,20081113,2008-09,4,Jump Shot,Missed
-146,28,Mid-Range,Left Side(L),8-16 ft.,0,20081113,2008-09,4,Turnaround Jump Shot,Missed
6,230,Mid-Range,Center(C),16-24 ft.,0,20081113,2008-09,4,Jump Shot,Missed
2,-10,Restricted Area,Center(C),Less Than 8 ft.,1,20081115,2008-09,1,Slam Dunk Shot,Made
-205,134,Above the Break 3,Left Side Center(LC),24+ ft.,0,20081115,2008-09,1,Jump Shot,Missed
-2,64,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20081115,2008-09,1,Jump Hook Shot,Missed
-10,4,Restricted Area,Center(C),Less Than 8 ft.,1,20081115,2008-09,1,Driving Dunk Shot,Made
-2,3,Restricted Area,Center(C),Less Than 8 ft.,1,20081115,2008-09,1,Alley Oop Dunk Shot,Made
-5,12,Restricted Area,Center(C),Less Than 8 ft.,1,20081115,2008-09,2,Layup Shot,Made
-191,160,Above the Break 3,Left Side Center(LC),24+ ft.,1,20081115,2008-09,2,Jump Shot,Made
136,239,Above the Break 3,Right Side Center(RC),24+ ft.,0,20081115,2008-09,2,Jump Shot,Missed
-16,1,Restricted Area,Center(C),Less Than 8 ft.,1,20081115,2008-09,2,Driving Dunk Shot,Made
-142,119,Mid-Range,Left Side Center(LC),16-24 ft.,0,20081115,2008-09,3,Jump Shot,Missed
4,-11,Restricted Area,Center(C),Less Than 8 ft.,1,20081115,2008-09,3,Layup Shot,Made
0,55,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,20081115,2008-09,4,Running Jump Shot,Made
-152,129,Mid-Range,Left Side Center(LC),16-24 ft.,1,20081115,2008-09,4,Jump Shot,Made
1,-2,Restricted Area,Center(C),Less Than 8 ft.,0,20081115,2008-09,4,Tip Shot,Missed
1,247,Above the Break 3,Center(C),24+ ft.,0,20081115,2008-09,4,Jump Shot,Missed
-125,219,Above the Break 3,Left Side Center(LC),24+ ft.,1,20081115,2008-09,4,Jump Shot,Made
-8,3,Restricted Area,Center(C),Less Than 8 ft.,1,20081115,2008-09,4,Running Dunk Shot,Made
48,255,Above the Break 3,Center(C),24+ ft.,1,20081115,2008-09,4,Jump Shot,Made
-7,108,In The Paint (Non-RA),Center(C),8-16 ft.,0,20081115,2008-09,4,Turnaround Jump Shot,Missed
-155,61,Mid-Range,Left Side(L),16-24 ft.,1,20081115,2008-09,4,Jump Shot,Made
155,195,Above the Break 3,Right Side Center(RC),24+ ft.,0,20081115,2008-09,4,Jump Shot,Missed
-98,184,Mid-Range,Left Side Center(LC),16-24 ft.,1,20081118,2008-09,1,Jump Shot,Made
-103,178,Mid-Range,Left Side Center(LC),16-24 ft.,0,20081118,2008-09,1,Jump Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20081118,2008-09,1,Driving Finger Roll Layup Shot,Made
136,213,Above the Break 3,Right Side Center(RC),24+ ft.,1,20081118,2008-09,1,Jump Shot,Made
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20081118,2008-09,1,Driving Layup Shot,Made
-38,216,Mid-Range,Center(C),16-24 ft.,1,20081118,2008-09,1,Jump Shot,Made
-114,82,Mid-Range,Left Side(L),8-16 ft.,0,20081118,2008-09,1,Jump Bank Shot,Missed
-153,3,Mid-Range,Left Side(L),8-16 ft.,1,20081118,2008-09,2,Jump Shot,Made
189,7,Mid-Range,Right Side(R),16-24 ft.,0,20081118,2008-09,2,Jump Shot,Missed
-57,181,Mid-Range,Center(C),16-24 ft.,0,20081118,2008-09,2,Jump Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20081118,2008-09,2,Driving Layup Shot,Made
-177,227,Above the Break 3,Left Side Center(LC),24+ ft.,0,20081118,2008-09,2,Running Jump Shot,Missed
72,235,Above the Break 3,Center(C),24+ ft.,0,20081118,2008-09,3,Jump Shot,Missed
-172,198,Above the Break 3,Left Side Center(LC),24+ ft.,0,20081118,2008-09,3,Jump Shot,Missed
-97,37,Mid-Range,Left Side(L),8-16 ft.,0,20081118,2008-09,3,Running Jump Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20081118,2008-09,3,Dunk Shot,Made
0,0,Restricted Area,Center(C),Less Than 8 ft.,0,20081118,2008-09,3,Driving Layup Shot,Missed
78,56,In The Paint (Non-RA),Right Side(R),8-16 ft.,0,20081118,2008-09,3,Jump Shot,Missed
-174,78,Mid-Range,Left Side(L),16-24 ft.,0,20081118,2008-09,4,Jump Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20081118,2008-09,4,Alley Oop Layup shot,Made
-204,33,Mid-Range,Left Side(L),16-24 ft.,0,20081119,2008-09,1,Jump Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,0,20081119,2008-09,1,Tip Shot,Missed
-152,77,Mid-Range,Left Side(L),16-24 ft.,1,20081119,2008-09,1,Jump Shot,Made
-157,77,Mid-Range,Left Side(L),16-24 ft.,0,20081119,2008-09,1,Jump Shot,Missed
-183,71,Mid-Range,Left Side(L),16-24 ft.,1,20081119,2008-09,1,Jump Shot,Made
-164,88,Mid-Range,Left Side(L),16-24 ft.,0,20081119,2008-09,1,Jump Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20081119,2008-09,2,Layup Shot,Made
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20081119,2008-09,2,Layup Shot,Made
-130,135,Mid-Range,Left Side Center(LC),16-24 ft.,1,20081119,2008-09,3,Jump Shot,Made
0,0,Restricted Area,Center(C),Less Than 8 ft.,0,20081119,2008-09,3,Layup Shot,Missed
-105,173,Mid-Range,Left Side Center(LC),16-24 ft.,0,20081119,2008-09,3,Jump Shot,Missed
-70,17,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1,20081119,2008-09,3,Hook Shot,Made
94,261,Above the Break 3,Right Side Center(RC),24+ ft.,0,20081119,2008-09,3,Jump Shot,Missed
193,22,Mid-Range,Right Side(R),16-24 ft.,0,20081119,2008-09,3,Jump Shot,Missed
-40,194,Mid-Range,Center(C),16-24 ft.,1,20081119,2008-09,3,Jump Shot,Made
81,252,Above the Break 3,Center(C),24+ ft.,0,20081119,2008-09,4,Jump Shot,Missed
-172,17,Mid-Range,Left Side(L),16-24 ft.,0,20081119,2008-09,4,Jump Shot,Missed
-73,265,Above the Break 3,Center(C),24+ ft.,0,20081119,2008-09,4,Jump Shot,Missed
-97,20,Mid-Range,Left Side(L),8-16 ft.,0,20081119,2008-09,4,Hook Shot,Missed
0,0,Restricted Area,Center(C),Less Than 8 ft.,1,20081119,2008-09,4,Layup Shot,Made
-71,271,Above the Break 3,Center(C),24+ ft.,0,20081119,2008-09,4,Jump Shot,Missed
225,31,Right Corner 3,Right Side(R),24+ ft.,0,20081122,2008-09,1,Jump Shot,Missed
-116,219,Above the Break 3,Left Side Center(LC),24+ ft.,1,20081122,2008-09,1,Jump Shot,Made
-182,113,Mid-Range,Left Side(L),16-24 ft.,0,20081122,2008-09,1,Step Back Jump shot,Missed
-150,67,Mid-Range,Left Side(L),16-24 ft.,0,20081122,2008-09,1,Jump Shot,Missed
-10,3,Restricted Area,Center(C),Less Than 8 ft.,0,20081122,2008-09,2,Alley Oop Layup shot,Missed
0,279,Above the Break 3,Center(C),24+ ft.,0,20081122,2008-09,2,Jump Shot,Missed
-5,1,Restricted Area,Center(C),Less Than 8 ft.,1,20081122,2008-09,3,Layup Shot,Made
-8,12,Restricted Area,Center(C),Less Than 8 ft.,0,20081122,2008-09,3,Layup Shot,Missed
15,-13,Restricted Area,Center(C),Less Than 8 ft.,1,20081122,2008-09,3,Alley Oop Dunk Shot,Made
-5,50,In The Paint (Non-RA),Center(C),Less Than 8 ft.,0,20081122,2008-09,3,Jump Hook Shot,Missed
-202,69,Mid-Range,Left Side(L),16-24 ft.,0,20081122,2008-09,3,Jump Shot,Missed
